0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Prijs,€ 685.000,Adres,"Rue Notre-Dame du Sommeil 50, 1000 Brussel",Type,Loft (Appartement),Woonopp.,860 m²,Slaapkamers,8,Garages,4,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KE1LZ,Days: 258,,,,,,,,,,,,
Prijs,€ 990.000,Adres,"Charles Quint 120, 1000 Brussel",Type,Herenwoning (Huis),Woonopp.,300 m²,Grondopp.,200 m²,Slaapkamers,10,Badkamers,4,Bebouwing,gesloten,Bouwjaar,1903,EPC,330 kWh/m²,Energieklasse,KI,€ 1.712,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/brussel-1000/te-koop/huis/KDYYE,Days: 443,,,
Prijs,€ 17.900,Adres,"Gemenebeemdenstraat 65 / P18, 1120 Neder-over-Heembeek",Type,Kelder garage (Garage),Bebouwing,op aanvraag »,Bouwjaar,2015,EPC,In aanvraag,Vrij op,01/07/2022,https://www.zimmo.be/nl/neder-over-heembeek-1120/te-koop/garage/KDYZQ,Days: 193,,,,,,,,,,,,,,,,
Prijs,€ 750.000,Adres,"Zennestraat 30, 1000 Brussel",Type,Handelsgelijkvloers (Bedrijfsvastgoed),Woonopp.,415 m²,Grondopp.,415 m²,Handelsopp.,1 m²,Bebouwing,gesloten,Bouwjaar,1930,EPC,In aanvraag,Energieklasse,In aanvraag,KI,€ 4.672,Vrij op,overeen te komen,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KDXQN,Days: 70,,,,,,
Prijs,€ 600.000,Adres,"Fabrieksstraat 34-36, 1000 Brussel",Type,Handelsgelijkvloers (Bedrijfsvastgoed),Woonopp.,370 m²,Grondopp.,op aanvraag »,Handelsopp.,1 m²,Garages,1,Bebouwing,gesloten,Bouwjaar,1930,EPC,In aanvraag,Energieklasse,In aanvraag,KI,€ 2.130,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KDXQM,Days: 72,,,,
Prijs,€ 650.000,Adres,"Boulevard du Midi 25 - 27, 1000 Brussel",Type,Kantoor (Bedrijfsvastgoed),Woonopp.,275 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,1970,EPC,In aanvraag,Energieklasse,In aanvraag,KI,€ 6.030,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KDXNH,Days: 62,,,,,,,,
Prijs,€ 850.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,172 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,1970,EPC,392 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDX67,Days: 126,,,,,,,,,,,,
Prijs,€ 60.000,Adres,"Avenue Franklin Roosevelt, 1000 Brussel",Type,Handelszaak (Bedrijfsvastgoed),Woonopp.,95 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KDWX0,Days: 281,,,,,,,,
Prijs,Prijs op aanvraag »,Adres,"Straat niet gekend,",1000 Brussel,Type,Handelszaak (Bedrijfsvastgoed),Woonopp.,1 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KDWX4,Days: 63,,,,,,,,,
Prijs,€ 6.070.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Hotel (Bedrijfsvastgoed),Woonopp.,1.500 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KDWX2,Days: 97,,,,,,,
Prijs,€ 3.000.000,Adres,"Straat niet gekend,",1020 Laken,Type,Woning (Huis),Woonopp.,775 m²,Grondopp.,330 m²,Slaapkamers,13,Badkamers,8,Bebouwing,halfopen,Bouwjaar,2023,EPC,In aanvraag,Energieklasse,In aanvraag,Vrij op,bij oplevering,https://www.zimmo.be/nl/laken-1020/te-koop/huis/KDWWP,Days: 194,,,,,
Prijs,€ 399.000,Adres,"Helihavenlaan 40 / H1.1, 1000 Brussel",Type,Appartement,Woonopp.,76 m²,Slaapkamers,2,Badkamers,2,Garages,2,Bouwjaar,2019,EPC,100 kWh/m²,Energieklasse,KI,€ 1.420,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDWT1,Days: 232,,,,,,,,,
Prijs,€ 379.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,105 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,251 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDRPO,Days: 575,,,,,,,,,,,,
Prijs,€ 840.000,Adres,"Avenue de la Renaissance 16 / 2D, 1000 Brussel",Type,Appartement,Woonopp.,160 m²,Slaapkamers,3,Badkamers,2,Bouwjaar,1970,EPC,112 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDPUD,Days: 159,,,,,,,,,,,,,
Prijs,€ 675.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Penthouse (Appartement),Woonopp.,103 m²,Slaapkamers,1,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDPA7,Days: 95,,,,,,,,,,,,,
Prijs,€ 110.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,200 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KDP8G,Days: 205,,,,,,,,,
Prijs,€ 1.100.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Woning (Huis),Woonopp.,325 m²,Grondopp.,86 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1890,EPC,155 kWh/m²,Energieklasse,Vrij op,08/09/2022,https://www.zimmo.be/nl/brussel-1000/te-koop/huis/KDOZ9,Days: 282,,,,,,
Prijs,€ 1.695.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,550 m²,Slaapkamers,9,Badkamers,4,Bouwjaar,1902,EPC,In aanvraag,Energieklasse,KI,€ 6.258,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDNNK,Days: 149,,,,,,,,,,
Prijs,€ 524.900,Adres,"Wolvengracht 48 / 2.14, 1000 Brussel",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,2,Badkamers,2,Bouwjaar,op aanvraag »,EPC,77 kWh/m²,Energieklasse,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDDDO,Days: 207,,,,,,,,,,,
Prijs,€ 1.695.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,550 m²,Slaapkamers,9,Badkamers,4,Bouwjaar,1902,EPC,In aanvraag,Energieklasse,KI,€ 6.258,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDARH,Days: 179,,,,,,,,,,
Prijs,€ 412.000,Adres,"Rue Des Boiteux - Kreupelenstraat 15, 1000 Brussel",Type,Appartement,Woonopp.,91 m²,Slaapkamers,2,Badkamers,2,Bouwjaar,2015,EPC,62 kWh/m²,Energieklasse,KI,€ 1.081,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD96Y,Days: 253,,,,,,,,,,,
Prijs,€ 599.000,Adres,"Rue De La Violette - Violetstraat 27 / 41, 1000 Brussel",Type,Appartement,Woonopp.,156 m²,Slaapkamers,3,Badkamers,2,Bouwjaar,1999,EPC,In aanvraag,Energieklasse,In aanvraag,KI,€ 1.921,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD5OB,Days: 376,,,,,,,,,,
Prijs,€ 384.000,Adres,"Drève Du Parc - Parkdreef 45, 1000 Brussel",Type,Appartement,Woonopp.,110 m²,Slaapkamers,3,Badkamers,2,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD488,Days: 274,,,,,,,,,,,,
Prijs,€ 272.000,Adres,"Parkdreef 25, 1000 Brussel",Type,Appartement,Woonopp.,70 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD487,Days: 147,,,,,,,,,,,,
Prijs,€ 314.000,Adres,"Parkdreef 25, 1000 Brussel",Type,Appartement,Woonopp.,88 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD486,Days: 91,,,,,,,,,,,,
Prijs,€ 720.000,Adres,"Drève Du Parc - Parkdreef 45, 1000 Brussel",Type,Appartement,Woonopp.,166 m²,Slaapkamers,3,Badkamers,2,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41O,Days: 102,,,,,,,,,,,,
Prijs,€ 407.000,Adres,"Drève Du Parc - Parkdreef 45, 1000 Brussel",Type,Appartement,Woonopp.,107 m²,Slaapkamers,2,Badkamers,2,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41L,Days: 91,,,,,,,,,,,,
Prijs,€ 746.000,Adres,"Drève Du Parc - Parkdreef 45, 1000 Brussel",Type,Appartement,Woonopp.,175 m²,Slaapkamers,3,Badkamers,2,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41M,Days: 86,,,,,,,,,,,,
Prijs,€ 540.000,Adres,"Parkdreef 41, 1000 Brussel",Type,Appartement,Woonopp.,118 m²,Slaapkamers,2,Badkamers,2,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41Q,Days: 70,,,,,,,,,,,,
Prijs,€ 282.000,Adres,"Parkdreef 41, 1000 Brussel",Type,Appartement,Woonopp.,71 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41R,Days: 77,,,,,,,,,,,,
Prijs,€ 325.000,Adres,"Drève Du Parc - Parkdreef 45, 1000 Brussel",Type,Appartement,Woonopp.,92 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41K,Days: 190,,,,,,,,,,,,
Prijs,€ 746.000,Adres,"Drève Du Parc - Parkdreef 45, 1000 Brussel",Type,Appartement,Woonopp.,161 m²,Slaapkamers,3,Badkamers,2,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41N,Days: 66,,,,,,,,,,,,
Prijs,€ 299.000,Adres,"Drève Du Parc - Parkdreef 45, 1000 Brussel",Type,Appartement,Woonopp.,"72,78 m²",Slaapkamers,1,Badkamers,1,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41H,Days: 78,,,,,,,,,,,,
Prijs,€ 482.000,Adres,"Drève Du Parc - Parkdreef 45, 1000 Brussel",Type,Appartement,Woonopp.,126 m²,Slaapkamers,3,Badkamers,2,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41I,Days: 161,,,,,,,,,,,,
Prijs,€ 319.000,Adres,"Drève Du Parc - Parkdreef 45, 1000 Brussel",Type,Appartement,Woonopp.,93 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41J,Days: 95,,,,,,,,,,,,
Prijs,€ 210.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,46 m²,Slaapkamers,1,Bouwjaar,1936,EPC,175 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD1AC,Days: 446,,,,,,,,,,,,,,
Prijs,€ 395.000,Adres,"Kraatveldstraat 68, 1120 Neder-over-Heembeek",Type,Projectgrond (Grond),Grondopp.,2.068 m²,https://www.zimmo.be/nl/neder-over-heembeek-1120/te-koop/grond/KD0JK,Days: 167,,,,,,,,,,,,,,,,,,,,,,
Prijs,€ 330.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,215 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Badkamers,1,Garages,4,Bebouwing,gesloten,Bouwjaar,1960,EPC,176 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KCWH3,Days: 141,,,,,,
Prijs,€ 330.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Kantoor (Bedrijfsvastgoed),Woonopp.,215 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Badkamers,1,Garages,4,Bebouwing,gesloten,Bouwjaar,1960,EPC,176 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KCWH1,Days: 83,,,,,,
Prijs,€ 330.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,215 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Badkamers,1,Garages,4,Bebouwing,gesloten,Bouwjaar,1960,EPC,176 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KCWH2,Days: 116,,,,,,
Prijs,€ 199.000,Adres,"Rue Laneau 103, 1020 Laken",Type,Appartement,Woonopp.,70 m²,Slaapkamers,2,Bouwjaar,1930,EPC,571 kWh/m²,Energieklasse,KI,€ 525,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KCV17,Days: 2002,,,,,,,,,,,,,
Prijs,€ 350.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Staanplaats (Garage),Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,KI,€ 2.398,https://www.zimmo.be/nl/brussel-1000/te-koop/garage/KCSLH,Days: 157,,,,,,,,,,,,,,,
Prijs,€ 215.000,Adres,"Ganzenweidestraat 65 / 1, 1130 Haren",Type,Gelijkvloers app. (Appartement),Woonopp.,95 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,Vrij op,overeen te komen,https://www.zimmo.be/nl/haren-1130/te-koop/appartement/KCUTZ,Days: 3182,,,,,,,,
Prijs,€ 990.000,Adres,"Koopliedenstraat 51, 1000 Brussel",Type,Woning (Huis),Woonopp.,243 m²,Grondopp.,178 m²,Slaapkamers,5,Badkamers,5,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,157 kWh/m²,Energieklasse,Vrij op,overeen te komen,https://www.zimmo.be/nl/brussel-1000/te-koop/huis/KCSD0,Days: 385,,,,,,,
Prijs,€ 365.000,Adres,"Parkdreef 41, 1000 Brussel",Type,Appartement,Woonopp.,98 m²,Slaapkamers,2,Badkamers,2,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KCS7K,Days: 201,,,,,,,,,,,,
Prijs,€ 800.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Bouwgrond (Grond),Grondopp.,160 m²,Bebouwing,gesloten,https://www.zimmo.be/nl/brussel-1000/te-koop/grond/KCROG,Days: 194,,,,,,,,,,,,,,,,,,,
Prijs,€ 1.290.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Kleine winkel (Bedrijfsvastgoed),Woonopp.,526 m²,Grondopp.,105 m²,Handelsopp.,op aanvraag »,Badkamers,3,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KCRO7,Days: 89,,,,,,,
Prijs,€ 270.000,Adres,"Haagwindenlaan 31, 1020 Laken",Type,Appartement,Woonopp.,111 m²,Slaapkamers,3,Badkamers,2,Bouwjaar,1973,EPC,211 kWh/m²,Energieklasse,KI,€ 1.826,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KCR9F,Days: 647,,,,,,,,,
Prijs,Prijs op aanvraag »,Adres,"Braambosjeslaan 20, 1020 Laken",Type,Bedrijfsgebouw (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/laken-1020/te-koop/bedrijfsvastgoed/KCQ9V,Days: 439,,,,,,,,,,
Prijs,€ 750.000,Adres,"Fabrieksstraat en hoek Zennestraat 30, 1000 Brussel",Type,Handelspand (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KCFJ6,Days: 142,,,,,,,,,,
Prijs,€ 600.000,Adres,"Rue Des Fabriques - Fabrieksstraat 36, 1000 Brussel",Type,Handelspand (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,KI,€ 1.284,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KCFJ0,Days: 129,,,,,,,,
Prijs,€ 25.000,Adres,"Maria-Louizasquare 40, 1000 Brussel",Type,Kelder garage (Garage),Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/brussel-1000/te-koop/garage/KCBMT,Days: 145,,,,,,,,,,,,,,,,
Prijs,€ 235.000,Adres,"Place Rouppe 9, 1000 Brussel",Type,Taverne (Bedrijfsvastgoed),Woonopp.,225 m²,Grondopp.,180 m²,Handelsopp.,1 m²,Bebouwing,gesloten,Bouwjaar,1840,EPC,In aanvraag,Energieklasse,In aanvraag,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KC8Z9,Days: 368,,,,,,,,
Prijs,€ 395.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Burelencomplex (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,160 m²,Bebouwing,op aanvraag »,Bouwjaar,1875,EPC,In aanvraag,Energieklasse,In aanvraag,KI,€ 2.561,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KC617,Days: 188,,,,,,,
Prijs,€ 350.000,Adres,"Broekstraat 15, 1000 Brussel",Type,Gelijkvloers app. (Appartement),Woonopp.,116 m²,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KBYO2,Days: 457,,,,,,,,,,,,,,
Prijs,€ 595.000,Adres,"Straat niet gekend,",1050 Elsene,Type,Penthouse (Appartement),Woonopp.,112 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,805 kWh/m²,Energieklasse,KI,€ 1.675,https://www.zimmo.be/nl/elsene-1050/te-koop/appartement/KBYM7,Days: 626,,,,,,,,,,
Prijs,€ 312.000,Adres,"Steenbakkerijstraat 13, 1020 Laken",Type,Appartement,Woonopp.,"101,47 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWR5,Days: 170,,,,,,,,,,,,
Prijs,€ 285.000,Adres,"Rue De La Briqueterie - Steenbakkerijstraat 13, 1020 Laken",Type,Appartement,Woonopp.,"91,27 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWR6,Days: 352,,,,,,,,,,,,
Prijs,€ 292.000,Adres,"Steenbakkerijstraat 13, 1020 Laken",Type,Appartement,Woonopp.,"86,12 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWR3,Days: 71,,,,,,,,,,,,
Prijs,€ 298.000,Adres,"Steenbakkerijstraat 13, 1020 Laken",Type,Appartement,Woonopp.,"85,75 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWR1,Days: 67,,,,,,,,,,,,
Prijs,€ 298.000,Adres,"Steenbakkerijstraat 13, 1020 Laken",Type,Appartement,Woonopp.,"85,75 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWR2,Days: 59,,,,,,,,,,,,
Prijs,€ 298.000,Adres,"Steenbakkerijstraat 13, 1020 Laken",Type,Appartement,Woonopp.,"94,78 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWQV,Days: 45,,,,,,,,,,,,
Prijs,€ 294.000,Adres,"Steenbakkerijstraat 13, 1020 Laken",Type,Appartement,Woonopp.,"91,38 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWR0,Days: 98,,,,,,,,,,,,
Prijs,€ 299.000,Adres,"Steenbakkerijstraat 13, 1020 Laken",Type,Appartement,Woonopp.,"91,27 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWQZ,Days: 94,,,,,,,,,,,,
Prijs,€ 289.000,Adres,"Steenbakkerijstraat 13, 1020 Laken",Type,Appartement,Woonopp.,"93,17 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWQY,Days: 288,,,,,,,,,,,,
Prijs,€ 298.000,Adres,"Steenbakkerijstraat 13, 1020 Laken",Type,Appartement,Woonopp.,"94,78 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWQX,Days: 59,,,,,,,,,,,,
Prijs,€ 479.000,Adres,"Straat niet gekend,",1020 Laken,Type,Woning (Huis),Woonopp.,260 m²,Grondopp.,265 m²,Slaapkamers,5,Bebouwing,gesloten,Bouwjaar,1899,EPC,480 kWh/m²,Energieklasse,KI,€ 1.412,https://www.zimmo.be/nl/laken-1020/te-koop/huis/KBTUK,Days: 1113,,,,,,,,
Prijs,€ 285.000,Adres,"Emile Jacqmainlaan 142 / 1.03, 1000 Brussel",Type,Appartement,Woonopp.,64 m²,Slaapkamers,1,Badkamers,1,Garages,1,Bouwjaar,2012,EPC,197 kWh/m²,Energieklasse,KI,€ 1.168,Vrij op,overeen te komen,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KBROB,Days: 804,,,,,,,
Prijs,€ 209.000,Adres,"Nieuwland 51, 1000 Brussel",Type,Appartement,Woonopp.,38 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2017,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KBPMQ,Days: 382,,,,,,,,,,,,
Prijs,€ 1.790.000,Adres,"Straat niet gekend,",1050 Elsene,Type,Appartement,Woonopp.,300 m²,Slaapkamers,4,Badkamers,3,Garages,1,Bouwjaar,1935,EPC,315 kWh/m²,Energieklasse,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/elsene-1050/te-koop/appartement/KBCUB,Days: 604,,,,,,,,
Prijs,€ 395.000,Adres,"Chaussee d'Etterbeek 64, 1000 Brussel",Type,Handelszaak (Bedrijfsvastgoed),Woonopp.,115 m²,Grondopp.,op aanvraag »,Handelsopp.,1 m²,Bebouwing,gesloten,Bouwjaar,2013,EPC,In aanvraag,Energieklasse,In aanvraag,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KBC7B,Days: 129,,,,,,,,
Prijs,€ 985.000,Adres,"Avenue de la Renaissance 21-22 / 7A, 1000 Brussel",Type,Appartement,Woonopp.,221 m²,Slaapkamers,4,Badkamers,2,Bouwjaar,1976,EPC,121 kWh/m²,Energieklasse,KI,€ 5.253,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KB9YQ,Days: 330,,,,,,,,,,,
Prijs,€ 399.000,Adres,"Quai des usines 156 / 3.06, 1000 Brussel",Type,Appartement,Woonopp.,126 m²,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,210 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KAP8P,Days: 300,,,,,,,,,,,,,,,
Prijs,€ 3.500.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Penthouse (Appartement),Woonopp.,540 m²,Slaapkamers,3,Badkamers,3,Garages,4,Bouwjaar,2017,EPC,95 kWh/m²,Energieklasse,Vrij op,30/10/2020,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KAK1W,Days: 948,,,,,,
Prijs,€ 20.000,Adres,"Verdunstraat 23, 1130 Haren",Type,Garage,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,https://www.zimmo.be/nl/haren-1130/te-koop/garage/KA9KP,Days: 85,,,,,,,,,,,,,,,,,,
